temp,humidity,wind_speed,pressure,aqi,country,city1,city2,date
32,11,17.9,1007,70,India,Gujarat,Chhota Udepur,2020-05-23T15:00:00.000Z
28,80,24.3,1009,51,India,Karnataka,Karwar,2020-05-23T15:00:00.000Z
30,55,20.9,1013,70,India,Karnataka,Kodigenahalli,2020-05-23T15:00:00.000Z
31,53,56.3,1006,76,India,Karnataka,Kavalur,2020-05-23T15:00:00.000Z
24,87,26.2,1009,51,India,Karnataka,Khanapur,2020-05-23T15:00:00.000Z
30,74,18.0,1008,53,India,Karnataka,Karkala,2020-05-23T15:00:00.000Z
29,62,8.7,1013,72,India,Karnataka,Kankanhalli,2020-05-23T15:00:00.000Z
25,78,33.0,1008,51,India,Karnataka,Kalghatgi,2020-05-23T15:00:00.000Z
38,11,13.8,1004,87,India,Karnataka,Jevargi,2020-05-23T15:00:00.000Z
29,56,52.5,1006,76,India,Karnataka,Jagalur,2020-05-23T15:00:00.000Z
33,44,58.7,1007,87,India,Karnataka,Kampli,2020-05-23T15:00:00.000Z
29,58,42.2,1008,68,India,Karnataka,Jamkhandi,2020-05-23T15:00:00.000Z
38,13,9.0,1007,78,India,Karnataka,Indi,2020-05-23T15:00:00.000Z
33,30,40.6,1007,80,India,Karnataka,Ilkal,2020-05-23T15:00:00.000Z
27,61,18.8,1009,64,India,Karnataka,Kadur,2020-05-23T15:00:00.000Z
24,84,21.4,1011,57,India,Karnataka,Hunsur,2020-05-23T15:00:00.000Z
38,12,9.7,1005,78,India,Karnataka,Hungund,2020-05-23T15:00:00.000Z
28,59,21.7,1008,68,India,Karnataka,Hosdurga,2020-05-23T15:00:00.000Z
27,82,10.6,1008,53,India,Karnataka,Hosangadi,2020-05-23T15:00:00.000Z
27,71,42.6,1009,53,India,Karnataka,Hukeri,2020-05-23T15:00:00.000Z
24,91,17.2,1008,51,India,Karnataka,Hosanagara,2020-05-23T15:00:00.000Z
31,55,52.3,1007,83,India,Karnataka,Hospet,2020-05-23T15:00:00.000Z
27,72,35.7,1007,57,India,Karnataka,Honnali,2020-05-23T15:00:00.000Z
28,79,18.8,1009,51,India,Karnataka,Honavar,2020-05-23T15:00:00.000Z
33,28,20.6,1007,76,India,Karnataka,Hosakote,2020-05-23T15:00:00.000Z
25,78,29.3,1009,66,India,Karnataka,Hole Narsipur,2020-05-23T15:00:00.000Z
28,65,39.6,1007,66,India,Karnataka,Holalkere,2020-05-23T15:00:00.000Z
39,20,18.0,1005,103,India,Gujarat,Chhala,2020-05-23T15:00:00.000Z
35,13,8.2,1005,89,India,Karnataka,Homnabad,2020-05-23T15:00:00.000Z
32,41,31.2,1007,80,India,Gujarat,Chanasma,2020-05-23T15:00:00.000Z
39,20,18.0,1005,72,India,Gujarat,Chaklasi,2020-05-23T15:00:00.000Z
32,35,35.6,1007,57,India,Gujarat,Chalala,2020-05-23T15:00:00.000Z
32,29,56.2,1007,74,India,Gujarat,Botad,2020-05-23T15:00:00.000Z
28,77,29.8,1007,70,India,Gujarat,Bilimora,2020-05-23T15:00:00.000Z
31,40,25.1,1007,70,India,Gujarat,Borsad,2020-05-23T15:00:00.000Z
29,53,22.2,1007,55,India,Gujarat,Bilkha,2020-05-23T15:00:00.000Z
34,30,41.2,1007,76,India,Gujarat,Bhavnagar,2020-05-23T15:00:00.000Z
28,66,23.7,1007,78,India,Gujarat,Bardoli,2020-05-23T15:00:00.000Z
28,75,29.1,1008,46,India,Gujarat,Bantva,2020-05-23T15:00:00.000Z
28,78,47.6,1007,68,India,Gujarat,Bedi,2020-05-23T15:00:00.000Z
28,64,30.4,1007,57,India,Gujarat,Bhayavadar,2020-05-23T15:00:00.000Z
30,48,39.3,1007,64,India,Gujarat,Bhachau,2020-05-23T15:00:00.000Z
31,38,31.2,1007,57,India,Gujarat,Bagasra,2020-05-23T15:00:00.000Z
28,69,50.5,1007,66,India,Gujarat,Bhuj,2020-05-23T15:00:00.000Z
31,40,48.1,1007,70,India,Gujarat,Babra,2020-05-23T15:00:00.000Z
27,81,27.0,1008,51,India,Gujarat,Bhanvad,2020-05-23T15:00:00.000Z
29,51,32.2,1007,74,India,Gujarat,Bharuch,2020-05-23T15:00:00.000Z
29,64,50.5,1007,64,India,Gujarat,Anjar,2020-05-23T15:00:00.000Z
39,17,18.0,1005,70,India,Gujarat,Anand,2020-05-23T15:00:00.000Z
32,35,39.4,1007,64,India,Gujarat,Amreli,2020-05-23T15:00:00.000Z
30,63,29.5,1007,76,India,Gujarat,Amroli,2020-05-23T15:00:00.000Z
31,49,30.6,1007,74,India,Gujarat,Amod,2020-05-23T15:00:00.000Z
25,41,6.4,1007,72,India,Gujarat,Ahwa,2020-05-23T15:00:00.000Z
26,79,39.1,1007,53,India,Karnataka,Hirekerur,2020-05-23T15:00:00.000Z
30,55,33.3,1008,70,India,Karnataka,Hiriyur,2020-05-23T15:00:00.000Z
26,76,40.4,1008,55,India,Karnataka,Haveri,2020-05-23T15:00:00.000Z
27,73,35.4,1008,64,India,Karnataka,Harihar,2020-05-23T15:00:00.000Z
24,84,17.2,1010,57,India,Karnataka,Heggadadevankote,2020-05-23T15:00:00.000Z
25,80,33.5,1007,51,India,Karnataka,Hangal,2020-05-23T15:00:00.000Z
23,84,33.8,1010,57,India,Karnataka,Hassan,2020-05-23T15:00:00.000Z
27,69,42.2,1007,72,India,Karnataka,Harpanahalli,2020-05-23T15:00:00.000Z
32,51,56.8,1007,87,India,Karnataka,Hampi,2020-05-23T15:00:00.000Z
25,81,25.9,1009,51,India,Karnataka,Haliyal,2020-05-23T15:00:00.000Z
30,58,50.9,1006,70,India,Karnataka,Hadagalli,2020-05-23T15:00:00.000Z
35,15,17.4,1005,91,India,Karnataka,Gurmatkal,2020-05-23T15:00:00.000Z
35,24,35.9,1006,74,India,Karnataka,Guledagudda,2020-05-23T15:00:00.000Z
25,72,12.1,1011,57,India,Karnataka,Gundlupet,2020-05-23T15:00:00.000Z
30,55,20.9,1013,72,India,Karnataka,Gudibanda,2020-05-23T15:00:00.000Z
28,54,21.9,1009,74,India,Karnataka,Gubbi,2020-05-23T15:00:00.000Z
24,83,29.0,1009,57,India,Karnataka,Gorur,2020-05-23T15:00:00.000Z
30,55,20.9,1013,70,India,Karnataka,Goribidnur,2020-05-23T15:00:00.000Z
28,80,24.3,1009,51,India,Karnataka,Gokarna,2020-05-23T15:00:00.000Z
32,46,63.7,1007,89,India,Karnataka,Gangawati,2020-05-23T15:00:00.000Z
28,80,19.3,1009,53,India,Karnataka,Gangolli,2020-05-23T15:00:00.000Z
33,31,48.4,1006,76,India,Karnataka,Gajendragarh,2020-05-23T15:00:00.000Z
28,66,49.9,1008,70,India,Karnataka,Gadag-Betageri,2020-05-23T15:00:00.000Z
28,67,43.9,1009,55,India,Karnataka,Gokak,2020-05-23T15:00:00.000Z
26,72,22.4,1010,68,India,Karnataka,French Rocks,2020-05-23T15:00:00.000Z
28,65,50.1,1008,70,India,Karnataka,Gadag,2020-05-23T15:00:00.000Z
29,55,18.0,1013,80,India,Karnataka,Dasarahalli,2020-05-23T15:00:00.000Z
27,72,35.7,1008,64,India,Karnataka,Davangere,2020-05-23T15:00:00.000Z
29,55,18.0,1013,80,India,Karnataka,Dod Ballapur,2020-05-23T15:00:00.000Z
29,76,35.1,1007,70,India,Gujarat,Abrama,2020-05-23T15:00:00.000Z
29,55,18.0,1013,80,India,Karnataka,Devanhalli,2020-05-23T15:00:00.000Z
24,84,19.3,1009,51,India,Karnataka,Dandeli,2020-05-23T15:00:00.000Z
27,66,42.5,1008,70,India,Karnataka,Chitradurga,2020-05-23T15:00:00.000Z
28,80,20.0,1010,53,India,Karnataka,Coondapoor,2020-05-23T15:00:00.000Z
29,55,18.0,1013,76,India,Karnataka,Chintamani,2020-05-23T15:00:00.000Z
37,12,11.6,1004,91,India,Karnataka,Chincholi,2020-05-23T15:00:00.000Z
37,12,16.7,1005,89,India,Karnataka,Chitapur,2020-05-23T15:00:00.000Z
27,70,45.5,1009,55,India,Karnataka,Chikodi,2020-05-23T15:00:00.000Z
28,57,25.3,1009,70,India,Karnataka,Chiknayakanhalli,2020-05-23T15:00:00.000Z
25,75,28.3,1010,66,India,Karnataka,Channarayapatna,2020-05-23T15:00:00.000Z
22,86,16.6,1010,57,India,Karnataka,Chikmagalur,2020-05-23T15:00:00.000Z
29,66,15.1,1012,38,India,Karnataka,Channapatna,2020-05-23T15:00:00.000Z
27,64,14.0,1011,64,India,Karnataka,Chamrajnagar,2020-05-23T15:00:00.000Z
27,70,38.6,1007,64,India,Karnataka,Channagiri,2020-05-23T15:00:00.000Z
28,80,19.5,1008,53,India,Karnataka,Byndoor,2020-05-23T15:00:00.000Z
26,75,46.5,1007,55,India,Karnataka,Byadgi,2020-05-23T15:00:00.000Z
30,56,48.0,1007,80,India,Karnataka,Challakere,2020-05-23T15:00:00.000Z
29,55,18.0,1013,78,India,Karnataka,Bowringpet,2020-05-23T15:00:00.000Z
30,74,29.6,1008,51,India,Karnataka,Canacona,2020-05-23T15:00:00.000Z
27,64,24.3,1008,57,India,Karnataka,Birur,2020-05-23T15:00:00.000Z
34,29,39.8,1006,70,India,Karnataka,Bilgi,2020-05-23T15:00:00.000Z
34,28,38.3,1007,68,India,Karnataka,Bijapur,2020-05-23T15:00:00.000Z
35,13,7.4,1004,91,India,Karnataka,Bidar,2020-05-23T15:00:00.000Z
28,79,22.0,1009,51,India,Karnataka,Bhatkal,2020-05-23T15:00:00.000Z
26,77,24.1,1009,55,India,Karnataka,Bhadravati,2020-05-23T15:00:00.000Z
36,13,6.3,1004,89,India,Karnataka,Bhalki,2020-05-23T15:00:00.000Z
23,86,26.1,1010,57,India,Karnataka,Belur,2020-05-23T15:00:00.000Z
24,90,24.1,1008,51,India,Karnataka,Beltangadi,2020-05-23T15:00:00.000Z
26,65,31.9,1010,76,India,Karnataka,Belluru,2020-05-23T15:00:00.000Z
35,22,28.5,1006,91,India,Karnataka,Bellary,2020-05-23T15:00:00.000Z
35,19,16.4,1007,70,India,Karnataka,Basavana Bagevadi,2020-05-23T15:00:00.000Z
36,13,12.1,1005,89,India,Karnataka,Basavakalyan,2020-05-23T15:00:00.000Z
30,74,18.0,1008,55,India,Karnataka,Bantval,2020-05-23T15:00:00.000Z
27,64,20.9,1009,68,India,Karnataka,Bannur,2020-05-23T15:00:00.000Z
24,86,33.2,1009,51,India,Karnataka,Belgaum,2020-05-23T15:00:00.000Z
27,61,29.9,1008,64,India,Karnataka,Banavar,2020-05-23T15:00:00.000Z
26,74,42.2,1009,53,India,Karnataka,Bail-Hongal,2020-05-23T15:00:00.000Z
30,55,20.9,1013,74,India,Karnataka,Bagepalli,2020-05-23T15:00:00.000Z
31,52,60.4,1008,70,India,Karnataka,Bagalkot,2020-05-23T15:00:00.000Z
31,54,52.0,1008,72,India,Karnataka,Badami,2020-05-23T15:00:00.000Z
36,13,6.0,1004,89,India,Karnataka,Aurad,2020-05-23T15:00:00.000Z
30,57,52.9,1008,68,India,Karnataka,Athni,2020-05-23T15:00:00.000Z
26,64,31.9,1009,68,India,Karnataka,Arsikere,2020-05-23T15:00:00.000Z
28,80,19.5,1009,51,India,Karnataka,Ankola,2020-05-23T15:00:00.000Z
23,90,33.5,1010,57,India,Karnataka,Alur,2020-05-23T15:00:00.000Z
23,85,27.7,1009,57,India,Karnataka,Arkalgud,2020-05-23T15:00:00.000Z
28,65,55.2,1006,66,India,Karnataka,Annigeri,2020-05-23T15:00:00.000Z
36,12,8.2,1005,87,India,Karnataka,Aland,2020-05-23T15:00:00.000Z
27,64,22.0,1009,64,India,Karnataka,Ajjampur,2020-05-23T15:00:00.000Z
29,66,15.1,1012,76,India,Karnataka,Anekal,2020-05-23T15:00:00.000Z
25,81,27.8,1009,53,India,Karnataka,Alnavar,2020-05-23T15:00:00.000Z
38,11,9.3,1005,85,India,Karnataka,Afzalpur,2020-05-23T15:00:00.000Z
34,12,2.1,1003,117,India,Chhattisgarh,Takhatpur,2020-05-23T15:00:00.000Z
30,15,4.8,1004,108,India,Chhattisgarh,Surajpur,2020-05-23T15:00:00.000Z
32,30,9.5,1006,87,India,Chhattisgarh,Sukma,2020-05-23T15:00:00.000Z
35,28,15.1,1004,112,India,Chhattisgarh,Simga,2020-05-23T15:00:00.000Z
35,10,16.6,1003,112,India,Chhattisgarh,Seorinarayan,2020-05-23T15:00:00.000Z
34,10,14.8,1003,108,India,Chhattisgarh,Sarangarh,2020-05-23T15:00:00.000Z
32,12,1.0,1003,117,India,Chhattisgarh,Sakti,2020-05-23T15:00:00.000Z
34,11,15.0,1003,108,India,Chhattisgarh,Saraipali,2020-05-23T15:00:00.000Z
32,13,6.0,1003,117,India,Chhattisgarh,Ratanpur,2020-05-23T15:00:00.000Z
31,14,7.1,1003,117,India,Chhattisgarh,Ramanuj Ganj,2020-05-23T15:00:00.000Z
35,10,12.2,1003,117,India,Chhattisgarh,Raj-Nandgaon,2020-05-23T15:00:00.000Z
35,10,7.7,1003,117,India,Chhattisgarh,Raipur,2020-05-23T15:00:00.000Z
32,13,8.9,1003,112,India,Chhattisgarh,Raigarh,2020-05-23T15:00:00.000Z
31,14,10.5,1003,117,India,Chhattisgarh,Pendra,2020-05-23T15:00:00.000Z
32,12,10.6,1003,110,India,Chhattisgarh,Pithora,2020-05-23T15:00:00.000Z
30,13,3.4,1003,117,India,Chhattisgarh,Pathalgaon,2020-05-23T15:00:00.000Z
35,12,14.3,1002,127,India,Chhattisgarh,Pandatarai,2020-05-23T15:00:00.000Z
35,12,10.5,1002,127,India,Chhattisgarh,Pandaria,2020-05-23T15:00:00.000Z
32,13,9.2,1003,99,India,Chhattisgarh,Narharpur,2020-05-23T15:00:00.000Z
35,28,15.1,1004,112,India,Chhattisgarh,Patan,2020-05-23T15:00:00.000Z
34,11,5.3,1003,112,India,Chhattisgarh,Mungeli,2020-05-23T15:00:00.000Z
33,13,13.0,1003,110,India,Chhattisgarh,Pasan,2020-05-23T15:00:00.000Z
33,13,8.7,1003,130,India,Chhattisgarh,Lormi,2020-05-23T15:00:00.000Z
34,11,9.3,1003,110,India,Chhattisgarh,Mahasamund,2020-05-23T15:00:00.000Z
35,28,15.1,1004,103,India,Chhattisgarh,Kurud,2020-05-23T15:00:00.000Z
29,31,16.1,1006,85,India,Chhattisgarh,Kotaparh,2020-05-23T15:00:00.000Z
35,10,8.9,1003,117,India,Chhattisgarh,Kumhari,2020-05-23T15:00:00.000Z
30,21,7.2,1005,103,India,Chhattisgarh,Kondagaon,2020-05-23T15:00:00.000Z
31,26,10.6,1005,97,India,Chhattisgarh,Kirandul,2020-05-23T15:00:00.000Z
32,12,2.6,1003,117,India,Chhattisgarh,Kharsia,2020-05-23T15:00:00.000Z
32,13,7.7,1003,120,India,Chhattisgarh,Kota,2020-05-23T15:00:00.000Z
35,28,15.1,1004,112,India,Chhattisgarh,Khamharia,2020-05-23T15:00:00.000Z
35,10,17.2,1003,112,India,Chhattisgarh,Kharod,2020-05-23T15:00:00.000Z
32,12,8.7,1003,112,India,Chhattisgarh,Katghora,2020-05-23T15:00:00.000Z
32,14,8.7,1004,97,India,Chhattisgarh,Kanker,2020-05-23T15:00:00.000Z
31,30,16.9,1005,78,India,Chhattisgarh,Junagarh,2020-05-23T15:00:00.000Z
28,15,6.8,1003,97,India,Chhattisgarh,Jashpurnagar,2020-05-23T15:00:00.000Z
38,14,19.6,1001,158,India,Chhattisgarh,Khairagarh,2020-05-23T15:00:00.000Z
34,12,12.9,1003,127,India,Chhattisgarh,Kawardha,2020-05-23T15:00:00.000Z
34,10,15.0,1003,112,India,Chhattisgarh,Janjgir,2020-05-23T15:00:00.000Z
30,23,17.7,1006,89,India,Chhattisgarh,Jagdalpur,2020-05-23T15:00:00.000Z
31,23,12.1,1005,97,India,Chhattisgarh,Gidam,2020-05-23T15:00:00.000Z
31,12,4.3,1003,117,India,Chhattisgarh,Gharghoda,2020-05-23T15:00:00.000Z
31,14,10.3,1003,122,India,Chhattisgarh,Gaurela,2020-05-23T15:00:00.000Z
32,13,10.1,1003,103,India,Chhattisgarh,Gariaband,2020-05-23T15:00:00.000Z
35,10,12.2,1003,127,India,Chhattisgarh,Durg,2020-05-23T15:00:00.000Z
34,12,0.8,1003,117,India,Chhattisgarh,Dongargarh,2020-05-23T15:00:00.000Z
35,10,5.5,1002,117,India,Chhattisgarh,Dongargaon,2020-05-23T15:00:00.000Z
35,12,12.2,1003,127,India,Chhattisgarh,Gandai,2020-05-23T15:00:00.000Z
34,12,13.7,1003,122,India,Chhattisgarh,Chhuikhadan,2020-05-23T15:00:00.000Z
35,10,9.8,1003,127,India,Chhattisgarh,Bhilai,2020-05-23T15:00:00.000Z
34,11,7.9,1002,108,India,Chhattisgarh,Deori,2020-05-23T15:00:00.000Z
33,12,9.5,1003,99,India,Chhattisgarh,Dhamtari,2020-05-23T15:00:00.000Z
34,11,10.1,1003,112,India,Chhattisgarh,Champa,2020-05-23T15:00:00.000Z
35,10,14.8,1003,112,India,Chhattisgarh,Bhatapara,2020-05-23T15:00:00.000Z
34,11,9.0,1003,117,India,Chhattisgarh,Bilaspur,2020-05-23T15:00:00.000Z
35,10,10.1,1003,117,India,Chhattisgarh,Bhanpuri,2020-05-23T15:00:00.000Z
36,10,12.6,1003,112,India,Chhattisgarh,Bemetara,2020-05-23T15:00:00.000Z
29,15,8.5,1004,108,India,Chhattisgarh,Balrampur,2020-05-23T15:00:00.000Z
35,10,11.7,1003,112,India,Chhattisgarh,Baloda Bazar,2020-05-23T15:00:00.000Z
34,11,14.0,1003,117,India,Chhattisgarh,Baloda,2020-05-23T15:00:00.000Z
33,11,9.3,1003,103,India,Chhattisgarh,Balod,2020-05-23T15:00:00.000Z
33,11,14.0,1003,108,India,Chhattisgarh,Basna,2020-05-23T15:00:00.000Z
29,15,8.2,1004,97,India,Chhattisgarh,Ambikapur,2020-05-23T15:00:00.000Z
31,15,10.9,1004,103,India,Chhattisgarh,Baikunthpur,2020-05-23T15:00:00.000Z
34,11,7.9,1003,112,India,Chhattisgarh,Arang,2020-05-23T15:00:00.000Z
34,12,12.1,1003,99,India,Chhattisgarh,Ambagarh Chauki,2020-05-23T15:00:00.000Z
13,76,9.7,1015,89,India,Jammu and Kashmir,Tsrar Sharif,2020-05-23T15:00:00.000Z
14,69,1.6,1017,66,India,Jammu and Kashmir,Tral,2020-05-23T15:00:00.000Z
34,10,17.1,1003,112,India,Chhattisgarh,Akaltara,2020-05-23T15:00:00.000Z
11,41,3.5,1027,46,India,Jammu and Kashmir,Thang,2020-05-23T15:00:00.000Z
18,45,31.7,1010,99,India,Jammu and Kashmir,Thanna Mandi,2020-05-23T15:00:00.000Z
22,45,45.9,1011,127,India,Jammu and Kashmir,Udhampur,2020-05-23T15:00:00.000Z
15,71,3.7,1017,74,India,Jammu and Kashmir,Srinagar,2020-05-23T15:00:00.000Z
15,71,6.1,1016,74,India,Jammu and Kashmir,Soyibug,2020-05-23T15:00:00.000Z
15,71,5.8,1017,76,India,Jammu and Kashmir,Sumbal,2020-05-23T15:00:00.000Z
12,76,8.4,1014,89,India,Jammu and Kashmir,Shupiyan,2020-05-23T15:00:00.000Z
15,74,6.4,1016,70,India,Jammu and Kashmir,Sopur,2020-05-23T15:00:00.000Z
29,31,27.0,1009,154,India,Jammu and Kashmir,Samba,2020-05-23T15:00:00.000Z
22,39,20.6,1008,117,India,Jammu and Kashmir,Ramgarh,2020-05-23T15:00:00.000Z
23,42,35.9,1011,142,India,Jammu and Kashmir,Ramnagar,2020-05-23T15:00:00.000Z
20,48,29.8,1013,112,India,Jammu and Kashmir,Ramban,2020-05-23T15:00:00.000Z
24,34,25.4,1009,117,India,Jammu and Kashmir,Rajaori,2020-05-23T15:00:00.000Z
26,38,38.1,1010,135,India,Jammu and Kashmir,Riasi,2020-05-23T15:00:00.000Z
13,76,4.5,1015,89,India,Jammu and Kashmir,Qazigund,2020-05-23T15:00:00.000Z
14,74,6.6,1016,74,India,Jammu and Kashmir,Pulwama,2020-05-23T15:00:00.000Z
21,46,33.8,1011,91,India,Jammu and Kashmir,Punch,2020-05-23T15:00:00.000Z
32,23,40.4,1009,170,India,Jammu and Kashmir,Parol,2020-05-23T15:00:00.000Z
12,57,14.2,1019,64,India,Jammu and Kashmir,Pahlgam,2020-05-23T15:00:00.000Z
5,61,16.4,1023,74,India,Jammu and Kashmir,Padam,2020-05-23T15:00:00.000Z
29,37,29.6,1005,172,India,Jammu and Kashmir,Noria,2020-05-23T15:00:00.000Z
15,71,6.8,1016,76,India,Jammu and Kashmir,Pattan,2020-05-23T15:00:00.000Z
29,37,29.6,1005,153,India,Jammu and Kashmir,Nawanshahr,2020-05-23T15:00:00.000Z
13,76,9.3,1015,93,India,Jammu and Kashmir,Kulgam,2020-05-23T15:00:00.000Z
15,69,14.3,1015,76,India,Jammu and Kashmir,Magam,2020-05-23T15:00:00.000Z
10,41,17.1,1026,51,India,Jammu and Kashmir,Leh,2020-05-23T15:00:00.000Z
14,64,37.7,1013,127,India,Jammu and Kashmir,Kud,2020-05-23T15:00:00.000Z
14,59,10.5,1017,85,India,Jammu and Kashmir,Kishtwar,2020-05-23T15:00:00.000Z
3,100,22.0,1013,85,India,Jammu and Kashmir,Kupwara,2020-05-23T15:00:00.000Z
22,45,47.0,1010,130,India,Jammu and Kashmir,Katra,2020-05-23T15:00:00.000Z
29,37,29.6,1005,161,India,Jammu and Kashmir,Khaur,2020-05-23T15:00:00.000Z
31,24,43.6,1010,160,India,Jammu and Kashmir,Kathua,2020-05-23T15:00:00.000Z
29,37,29.6,1005,153,India,Jammu and Kashmir,Jaurian,2020-05-23T15:00:00.000Z
30,35,44.6,1004,152,India,Jammu and Kashmir,Jammu,2020-05-23T15:00:00.000Z
15,69,7.1,1017,70,India,Jammu and Kashmir,Hajan,2020-05-23T15:00:00.000Z
14,37,8.7,1025,64,India,Jammu and Kashmir,Kargil,2020-05-23T15:00:00.000Z
16,66,9.0,1017,74,India,Jammu and Kashmir,Gandarbal,2020-05-23T15:00:00.000Z
31,25,23.8,1009,163,India,Jammu and Kashmir,Hiranagar,2020-05-23T15:00:00.000Z
18,51,18.7,1015,91,India,Jammu and Kashmir,Doda,2020-05-23T15:00:00.000Z
30,35,44.6,1004,161,India,Jammu and Kashmir,Bishnah,2020-05-23T15:00:00.000Z
29,37,29.6,1005,158,India,Jammu and Kashmir,Gho Brahmanan de,2020-05-23T15:00:00.000Z
14,75,4.8,1016,74,India,Jammu and Kashmir,Bijbehara,2020-05-23T15:00:00.000Z
15,61,11.4,1015,97,India,Jammu and Kashmir,Bhadarwah,2020-05-23T15:00:00.000Z
15,61,33.5,1013,112,India,Jammu and Kashmir,Batoti,2020-05-23T15:00:00.000Z
13,71,16.4,1015,99,India,Jammu and Kashmir,Banihal,2020-05-23T15:00:00.000Z
15,62,10.6,1018,70,India,Jammu and Kashmir,Bandipura,2020-05-23T15:00:00.000Z
15,68,9.3,1015,78,India,Jammu and Kashmir,Baramula,2020-05-23T15:00:00.000Z
15,75,2.4,1017,74,India,Jammu and Kashmir,Awantipur,2020-05-23T15:00:00.000Z
38,10,14.3,999,147,India,Haryana,Uklana,2020-05-23T15:00:00.000Z
14,77,4.8,1016,74,India,Jammu and Kashmir,Anantnag,2020-05-23T15:00:00.000Z
39,10,16.6,999,130,India,Haryana,Tosham,2020-05-23T15:00:00.000Z
30,35,44.6,1004,152,India,Jammu and Kashmir,Akhnur,2020-05-23T15:00:00.000Z
39,14,8.7,1002,130,India,Haryana,Taoru,2020-05-23T15:00:00.000Z
39,14,8.7,1002,130,India,Haryana,Sohna,2020-05-23T15:00:00.000Z
37,10,14.3,1004,164,India,Haryana,Shahabad,2020-05-23T15:00:00.000Z
38,10,18.0,999,142,India,Haryana,Tohana,2020-05-23T15:00:00.000Z
38,11,17.5,999,151,India,Haryana,Shadipur Julana,2020-05-23T15:00:00.000Z
38,11,18.0,1000,161,India,Haryana,Safidon,2020-05-23T15:00:00.000Z
39,14,8.7,1002,142,India,Haryana,Rewari,2020-05-23T15:00:00.000Z
38,10,23.0,999,135,India,Haryana,Rania,2020-05-23T15:00:00.000Z
38,9,20.8,999,135,India,Haryana,Ratia,2020-05-23T15:00:00.000Z
37,11,19.0,1000,165,India,Haryana,Samalkha,2020-05-23T15:00:00.000Z
38,11,19.3,1001,175,India,Haryana,Pundri,2020-05-23T15:00:00.000Z
36,11,10.1,1004,160,India,Haryana,Radaur,2020-05-23T15:00:00.000Z
30,26,29.0,1008,172,India,Haryana,Pinjaur,2020-05-23T15:00:00.000Z
38,13,20.8,1000,151,India,Haryana,Punahana,2020-05-23T15:00:00.000Z
37,11,19.5,1001,164,India,Haryana,Panipat,2020-05-23T15:00:00.000Z
37,11,18.0,1002,172,India,Haryana,Pehowa,2020-05-23T15:00:00.000Z
39,14,8.7,1002,142,India,Haryana,Pataudi,2020-05-23T15:00:00.000Z
39,14,8.7,1002,139,India,Haryana,Nuh,2020-05-23T15:00:00.000Z
36,12,14.0,1002,170,India,Haryana,Nilokheri,2020-05-23T15:00:00.000Z
38,11,15.9,1000,151,India,Haryana,Narwana,2020-05-23T15:00:00.000Z
37,13,19.8,1001,151,India,Haryana,Narnaul,2020-05-23T15:00:00.000Z
38,10,19.6,999,151,India,Haryana,Narnaund,2020-05-23T15:00:00.000Z
34,15,14.6,1007,167,India,Haryana,Narayangarh,2020-05-23T15:00:00.000Z
37,10,5.0,1005,159,India,Haryana,Mustafabad,2020-05-23T15:00:00.000Z
39,10,19.0,999,142,India,Haryana,Mandholi Kalan,2020-05-23T15:00:00.000Z
38,12,20.9,1000,151,India,Haryana,Mahendragarh,2020-05-23T15:00:00.000Z
38,10,17.4,999,142,India,Haryana,Maham,2020-05-23T15:00:00.000Z
38,11,19.5,1000,142,India,Haryana,Loharu,2020-05-23T15:00:00.000Z
36,11,10.8,1004,170,India,Haryana,Ladwa,2020-05-23T15:00:00.000Z
39,14,8.7,1002,157,India,Haryana,Kharkhauda,2020-05-23T15:00:00.000Z
39,14,8.7,1002,153,India,Haryana,Kheri Sampla,2020-05-23T15:00:00.000Z
38,12,18.8,1000,142,India,Haryana,Kanina Khas,2020-05-23T15:00:00.000Z
38,11,23.8,999,135,India,Haryana,Kalanwali,2020-05-23T15:00:00.000Z
36,12,16.6,1002,170,India,Haryana,Karnal,2020-05-23T15:00:00.000Z
38,12,15.1,999,139,India,Haryana,Kalanaur,2020-05-23T15:00:00.000Z
39,14,8.7,1002,153,India,Haryana,Jhajjar,2020-05-23T15:00:00.000Z
36,12,6.4,1006,157,India,Haryana,Jagadhri,2020-05-23T15:00:00.000Z
36,11,12.9,1003,170,India,Haryana,Indri,2020-05-23T15:00:00.000Z
38,9,18.7,999,147,India,Haryana,Inda Chhoi,2020-05-23T15:00:00.000Z
38,13,22.9,1000,153,India,Haryana,Hodal,2020-05-23T15:00:00.000Z
38,9,21.1,1000,142,India,Haryana,Jakhal,2020-05-23T15:00:00.000Z
38,12,24.3,1000,153,India,Haryana,Hasanpur,2020-05-23T15:00:00.000Z
39,10,17.7,999,135,India,Haryana,Hansi,2020-05-23T15:00:00.000Z
39,14,8.7,1002,142,India,Haryana,Gurgaon,2020-05-23T15:00:00.000Z
38,10,18.0,999,139,India,Haryana,Gorakhpur,2020-05-23T15:00:00.000Z
38,11,15.4,999,158,India,Haryana,Gohana,2020-05-23T15:00:00.000Z
39,14,8.7,1002,147,India,Haryana,Farrukhnagar,2020-05-23T15:00:00.000Z
38,11,22.2,999,130,India,Haryana,Ellenabad,2020-05-23T15:00:00.000Z
38,11,24.8,999,135,India,Haryana,Dabwali,2020-05-23T15:00:00.000Z
38,12,13.8,999,139,India,Haryana,Charkhi Dadri,2020-05-23T15:00:00.000Z
